(HillaryClinton,"This is just one of the business practices that led to Donald Trump being sued for discrimination. #Debate� https://t.co/PoXvMnGfCy",True,TheBriefing2016,2016-09-27 02:05:1,,False,1523,1946,https://about.twitter.com/products/tweetdeck,False)
(HillaryClinton,"President Obama was born in the United States. He�s American. Trump only has one reason for refusing to admit it. #debatenight",False,,2016-09-27 02:01:0,,False,6818,17734,https://about.twitter.com/products/tweetdeck,False)
(HillaryClinton,"Donald Trump is more concerned with pandering to the gun lobby than keeping families safe. #DebateNight https://t.co/LspcUJNUc5",False,,2016-09-27 01:56:1,,False,7324,13832,https://about.twitter.com/products/tweetdeck,False)
(HillaryClinton,"We�ve got to address the systemic racism in our criminal justice system and end private prisons. #DebateNight https://t.co/8afCXJAAjI",False,,2016-09-27 01:54:3,,False,2587,6006,https://about.twitter.com/products/tweetdeck,False)
(HillaryClinton,"How Hillary Clinton Took Charge In The First Presidential Debate https://t.co/4gwtCnACV0",True,BuzzFeedBen,2016-09-27 01:52:0,,False,1259,2676,https://about.twitter.com/products/tweetdeck,False)
(realDonaldTrump,"I will stand with police and protect ALL Americans! #Debates2016 #MAGA https://t.co/CX4oEWgEMp",False,,2016-09-27 01:51:5,,False,12173,33572,http://twitter.com,False)
(HillaryClinton,"We are not going to bring New York�s unconstitutional stop-and-frisk program nationwide. #debatenight",False,,2016-09-27 01:50:4,,False,6923,17156,https://about.twitter.com/products/tweetdeck,False)
(realDonaldTrump,"When @realDonaldTrump is POTUS, families are going to be safe and secure. Law and order will be RESTORED! #MAGA� https://t.co/4Qo9gV7mgc",True,TeamTrump,2016-09-27 01:50:0,,False,4550,11239,http://twitter.com,False)
(realDonaldTrump,"WATCH: @realDonaldTrump on the stakes in this election #Debates2016 https://t.co/l7DSbPXDGh",True,TeamTrump,2016-09-27 01:44:0,,False,1936,5930,http://twitter.com,False)
(HillaryClinton,"No wonder Donald Trump is hiding his tax returns. #debatenight https://t.co/gcvsadMwHJ",False,,2016-09-27 01:37:2,,False,8568,15157,https://about.twitter.com/products/tweetdeck,False)
(realDonaldTrump,"This is the simple fact about @HillaryClinton: she is a typical politician - all talk, no action. #Debates2016",False,,2016-09-27 01:36:5,,False,13308,32127,http://twitter.com,False)
(HillaryClinton,"No legit reason @realDonaldTrump can't release returns while being audited, but if scared, release earlier returns no longer under audit.",True,MittRomney,2016-09-27 01:34:3,,False,11973,15567,https://about.twitter.com/products/tweetdeck,False)
(realDonaldTrump,"HILLARY'S BAD TAX HABIT! https://t.co/x3FBy8Hdq2",False,,2016-09-27 01:33:5,,False,11774,21663,http://twitter.com/download/iphone,False)
(realDonaldTrump,"A Clinton economy = more taxes and more spending! #DebateNight https://t.co/oFlaAhrwe5",False,,2016-09-27 01:32:2,,False,7878,16568,http://twitter.com/download/iphone,False)
(realDonaldTrump,".@HillaryClinton has been part of the rigged DC system for 30 years? Why would we take policy advice from her? #Debates2016",False,,2016-09-27 01:28:5,,False,9707,22634,http://twitter.com,False)
(realDonaldTrump,"Instead of driving jobs and wealth away, AMERICA will become the world's great magnet for innovation and job creati� https://t.co/02NMQn3ZNQ",False,,2016-09-27 01:28:0,,False,7189,19174,http://twitter.com/download/iphone,True)
(HillaryClinton,"In the spirit of friendship, here's Donald Trump's ISIS plan for your consideration. #debate https://t.co/YCXFWZyiGA",True,TheBriefing2016,2016-09-27 01:28:0,,False,4128,5914,https://about.twitter.com/products/tweetdeck,False)
(HillaryClinton,"Donald Trump may live in his own reality�but we've got his own words right here. Check them out: https://t.co/NLPH8sbAGn #debatenight",False,,2016-09-27 01:27:1,,False,5904,8292,https://about.twitter.com/products/tweetdeck,False)
(realDonaldTrump,".@HillaryClinton channels John Kerry on trade: she was for bad trade deals before she was against them. #TPP #Debates2016",False,,2016-09-27 01:23:4,,False,5045,13196,http://twitter.com,False)
(realDonaldTrump,".@HillaryClinton and Obama policies increased debt by $9trillion over the last 8 years",False,,2016-09-27 01:18:5,,False,7836,17385,http://twitter.com,False)
(HillaryClinton,"Every time Trump makes a show of railing against outsourcing, remember the countries he shipped jobs and profits to: https://t.co/5MZTsOgYR9",False,,2016-09-27 01:15:2,,False,3721,5734,https://about.twitter.com/products/tweetdeck,False)
(realDonaldTrump,"A @realDonaldTrump Administration will bring JOBS BACK! #Debates2016 https://t.co/4O3rIyycyW",True,TeamTrump,2016-09-27 01:14:0,,False,3928,8756,http://twitter.com,False)
(HillaryClinton,"Having a small business owner for a dad may not get you multi-million-dollar bailouts, but it does teach you the va� https://t.co/3LV3pmjRBI",False,,2016-09-27 01:13:4,,False,2537,9180,https://about.twitter.com/products/tweetdeck,True)
(HillaryClinton,"How many Trump products were made overseas? Here�s the complete list. https://t.co/OdJOZeZau0",True,washingtonpost,2016-09-27 01:13:1,,False,1656,1563,http://twitter.com,False)
(HillaryClinton,"There's only one candidate on stage who will support working families. #DebateNight https://t.co/uOV7JC9uQC",False,,2016-09-27 01:11:4,,False,3732,7138,https://about.twitter.com/products/tweetdeck,False)
(HillaryClinton,"We have to build an economy that works for everyone, not just those at the top. #DebateNight https://t.co/XPTvh4Dovf",False,,2016-09-27 01:10:3,,False,2745,6299,https://about.twitter.com/products/tweetdeck,False)
(HillaryClinton,"Watch live: Hillary takes the stage for the first presidential debate ? https://t.co/FbmDLQp03w #DebateNight",False,,2016-09-27 01:05:0,,False,804,2137,https://about.twitter.com/products/tweetdeck,False)
(HillaryClinton,"Let's do this. #DebateNight https://t.co/NkPEGHzucT",False,,2016-09-27 00:51:1,,False,24233,78491,https://about.twitter.com/products/tweetdeck,False)
(HillaryClinton,"If you're with Hillary, now's the time to show it. Chip in before tonight's debate to have her back: https://t.co/OftmbqRvyQ #DebateNight",False,,2016-09-27 00:31:1,,False,1293,4038,https://about.twitter.com/products/tweetdeck,False)
